user_id,auction_id,category,cat,property,buy_mount,day
user_00239,auction_00012270,50022520,99163564,property_7,5,20121104
user_00801,auction_00012271,50022520,31824718,property_40,11,20130328
user_00038,auction_00012272,28,50754622,property_93,11,20120823
user_00025,auction_00012273,38,75340518,property_54,1,20130805
user_00410,auction_00012274,50022520,48689596,property_95,1,20150919
user_00461,auction_00012275,50008168,18672678,property_97,11,20131129
user_00571,auction_00012276,38,49557552,property_49,3,20150513
user_00988,auction_00012277,28,12092776,property_71,11,20140531
user_00417,auction_00012278,50014815,70915814,property_20,5,20150210
user_00357,auction_00012279,50022520,15496631,property_15,3,20150909
user_00383,auction_00012280,50014815,39168908,property_20,1,20151109
user_00809,auction_00012281,50008168,47985938,property_12,3,20141031
user_00158,auction_00012282,38,89600725,property_44,1,20151206
user_00569,auction_00012283,50014815,26567268,property_82,2,20150524
user_00433,auction_00012284,50008168,17139481,property_56,5,20120803
user_00048,auction_00012285,50014815,75547434,property_33,11,20120211
user_00328,auction_00012286,50014815,51046667,property_78,11,20150408
user_00433,auction_00012287,50008168,10683201,property_95,5,20151212
user_00431,auction_00012288,50022520,67756952,property_97,1,20140303
user_00056,auction_00012289,50014815,57278935,property_46,3,20150720
user_00577,auction_00012290,50008168,98617699,property_21,1,20120808
user_00268,auction_00012291,50014815,10086129,property_46,5,20150314
user_00069,auction_00012292,50022520,16697739,property_33,1,20140408
user_00728,auction_00012293,50008168,43746828,property_74,1,20150126
user_00902,auction_00012294,50014815,28484302,property_23,4,20120409
user_00601,auction_00012295,28,57005495,property_3,1,20130813
user_00449,auction_00012296,50022520,48019256,property_52,2,20140105
user_00793,auction_00012297,50014815,77376391,property_85,3,20120304
user_00257,auction_00012298,38,99298543,property_89,11,20131205
user_00672,auction_00012299,50008168,85262472,property_36,11,20121130
user_00490,auction_00012300,50014815,30808715,property_37,1,20120701
user_00746,auction_00012301,50022520,21543189,property_83,3,20120513
user_00643,auction_00012302,50022520,46328564,property_12,3,20121015
user_00049,auction_00012303,38,29145387,property_99,2,20120410
user_00659,auction_00012304,38,36404306,property_16,5,20130320
user_00316,auction_00012305,50014815,67988874,property_13,1,20140514
user_00413,auction_00012306,28,88547547,property_86,2,20120113
user_00434,auction_00012307,50022520,20833778,property_91,1,20141128
user_00002,auction_00012308,28,49030787,property_79,1,20120907
user_00841,auction_00012309,28,39374592,property_64,5,20140409
user_00952,auction_00012310,50014815,14313313,property_100,3,20130715
user_00145,auction_00012311,50008168,73508844,property_26,2,20120730
user_00956,auction_00012312,50008168,57597933,property_70,4,20151112
user_00366,auction_00012313,50008168,43383774,property_71,2,20150214
user_00420,auction_00012314,38,95502685,property_11,1,20120128
user_00573,auction_00012315,50022520,61840367,property_68,11,20130602
user_00785,auction_00012316,38,66715484,property_19,1,20130606
user_00561,auction_00012317,50022520,63568120,property_60,11,20140413
user_00844,auction_00012318,50022520,23171952,property_32,1,20120328
user_00444,auction_00012319,50022520,45065845,property_1,1,20150113
user_00916,auction_00012320,50014815,50536794,property_86,1,20151207
user_00434,auction_00012321,50008168,90133190,property_55,3,20120603
user_00643,auction_00012322,38,51706253,property_30,2,20151117
user_00555,auction_00012323,38,33260196,property_40,11,20150605
user_00057,auction_00012324,50014815,85686398,property_29,5,20141020
user_00562,auction_00012325,50022520,68494269,property_44,1,20120728
user_00964,auction_00012326,50008168,53282519,property_87,5,20130609
user_00977,auction_00012327,28,87600317,property_76,3,20120319
user_00178,auction_00012328,28,28679934,property_37,11,20150204
user_00293,auction_00012329,50014815,36777331,property_65,4,20130428
user_00046,auction_00012330,50008168,43557176,property_65,3,20130713
user_00170,auction_00012331,28,28212104,property_23,4,20140520
user_00271,auction_00012332,28,65876491,property_93,5,20150228
user_00417,auction_00012333,38,84394708,property_9,4,20131028
user_00848,auction_00012334,50008168,36779547,property_68,3,20130623
user_00139,auction_00012335,28,50407893,property_67,4,20130728
user_00247,auction_00012336,38,50935883,property_36,4,20150305
user_00148,auction_00012337,50008168,21488759,property_76,1,20131222
user_00230,auction_00012338,50022520,49907513,property_54,1,20120302
user_00792,auction_00012339,50008168,86056500,property_69,1,20140407
user_00637,auction_00012340,50014815,94331525,property_3,11,20120124
user_00704,auction_00012341,38,71895093,property_52,1,20150424
user_00374,auction_00012342,50022520,83260153,property_52,3,20151024
user_00080,auction_00012343,38,34611796,property_34,1,20131111
user_00606,auction_00012344,38,60461294,property_100,2,20141024
user_00738,auction_00012345,28,68638761,property_3,2,20120312
user_00065,auction_00012346,50008168,22890579,property_45,2,20140427
user_00088,auction_00012347,38,28603902,property_13,1,20120926
user_00088,auction_00012348,38,80675216,property_13,3,20151118
user_00713,auction_00012349,50014815,69310992,property_6,1,20140724
user_00726,auction_00012350,50014815,52045107,property_24,2,20130621
user_00204,auction_00012351,50014815,77620927,property_12,1,20131128
user_00913,auction_00012352,38,57990755,property_21,5,20140326
user_00382,auction_00012353,50022520,72864748,property_48,1,20140604
user_00601,auction_00012354,50008168,57539093,property_40,3,20150501
user_00476,auction_00012355,38,67400784,property_26,2,20150215
user_00573,auction_00012356,28,72619624,property_85,3,20130327
user_00783,auction_00012357,50022520,66439314,property_96,1,20151102
user_00606,auction_00012358,50022520,65063980,property_36,1,20150620
user_00819,auction_00012359,50008168,71912488,property_11,3,20150729
user_00539,auction_00012360,50022520,13714198,property_93,1,20150123
user_00214,auction_00012361,50008168,85015510,property_24,1,20131214
user_00074,auction_00012362,50022520,13546316,property_32,3,20150316
user_00061,auction_00012363,50008168,66494741,property_4,4,20150901
user_00698,auction_00012364,50014815,21868737,property_16,3,20120324
user_00543,auction_00012365,50014815,28869078,property_91,1,20140924
user_00219,auction_00012366,50022520,92571893,property_52,1,20130612
user_00012,auction_00012367,50022520,50586096,property_7,3,20121017
user_00814,auction_00012368,50008168,42567348,property_40,1,20150530
user_00415,auction_00012369,50008168,87889556,property_79,1,20130715
user_00032,auction_00012370,38,78747232,property_96,3,20120609
user_00160,auction_00012371,50014815,60078131,property_68,1,20130916
user_00237,auction_00012372,38,27082542,property_55,2,20121020
user_00739,auction_00012373,38,93334410,property_1,3,20150924
user_00181,auction_00012374,28,82916404,property_31,1,20150621
user_00829,auction_00012375,50008168,85910137,property_64,4,20150909
user_00558,auction_00012376,28,49371856,property_19,1,20120202
user_00341,auction_00012377,28,17185483,property_13,2,20130817
user_00458,auction_00012378,38,62701842,property_92,2,20150624
user_00080,auction_00012379,28,26902822,property_94,4,20140105
user_00647,auction_00012380,50008168,64081976,property_83,1,20140719
user_00772,auction_00012381,38,99936512,property_65,5,20150825
user_00987,auction_00012382,50008168,10798977,property_50,3,20140626
user_00820,auction_00012383,50022520,72117013,property_7,2,20140601
user_00759,auction_00012384,28,79525894,property_8,3,20130101
user_00473,auction_00012385,38,71769783,property_26,3,20131009
user_00671,auction_00012386,50014815,17294228,property_21,5,20130125
user_00715,auction_00012387,50008168,21362751,property_8,2,20151013
user_00112,auction_00012388,28,17340737,property_90,4,20150708
user_00980,auction_00012389,50008168,46262253,property_26,1,20141228
user_00292,auction_00012390,50008168,97225409,property_14,3,20130812
user_00950,auction_00012391,50022520,24367862,property_77,2,20140719
user_00822,auction_00012392,50008168,54759391,property_58,1,20140411
user_00631,auction_00012393,50022520,89770922,property_71,2,20140310
user_00383,auction_00012394,50022520,23072680,property_76,4,20150523
user_00017,auction_00012395,50022520,49000574,property_80,11,20120624
user_00493,auction_00012396,28,85892528,property_78,1,20150514
user_00331,auction_00012397,50008168,74621527,property_7,4,20131208
user_00926,auction_00012398,50008168,54467352,property_11,3,20130203
user_00739,auction_00012399,50022520,18169131,property_12,1,20120401
user_00873,auction_00012400,50008168,26299760,property_36,1,20120715
user_00486,auction_00012401,50008168,88466030,property_5,3,20140311
user_00406,auction_00012402,50022520,78561216,property_2,1,20130808
user_00117,auction_00012403,50014815,17116259,property_27,1,20141011
user_00555,auction_00012404,50014815,37523284,property_39,1,20121011
user_00880,auction_00012405,50022520,79291785,property_61,3,20141210
user_00115,auction_00012406,28,29347740,property_15,1,20150714
user_00795,auction_00012407,50008168,85436973,property_31,3,20140331
user_00549,auction_00012408,50008168,76478665,property_14,11,20120909
user_00814,auction_00012409,50014815,28307667,property_97,4,20140819
user_00625,auction_00012410,50022520,40003511,property_89,3,20130824
user_00547,auction_00012411,28,95854802,property_64,3,20151008
user_00644,auction_00012412,50022520,30773615,property_96,3,20151229
user_00336,auction_00012413,50014815,50385068,property_13,3,20140207
user_00336,auction_00012414,50014815,94320873,property_76,2,20141128
user_00981,auction_00012415,50008168,51727060,property_60,5,20131017
user_00922,auction_00012416,38,10865811,property_98,1,20150407
user_00889,auction_00012417,28,75089577,property_84,3,20120130
user_00740,auction_00012418,28,93706754,property_72,5,20121002
user_00147,auction_00012419,38,36937481,property_54,1,20151106
user_00122,auction_00012420,50014815,25395963,property_6,2,20140304
user_00081,auction_00012421,50022520,19011655,property_100,2,20120922
user_00685,auction_00012422,28,10004793,property_96,5,20150531
user_00666,auction_00012423,38,30538276,property_14,1,20140702
user_00662,auction_00012424,50008168,91039410,property_81,2,20140305
user_00375,auction_00012425,50008168,26244964,property_97,1,20120622
user_00570,auction_00012426,50014815,79769403,property_50,1,20120904
user_00063,auction_00012427,28,23000817,property_20,2,20140310
user_00504,auction_00012428,50022520,43179439,property_98,1,20140303
user_00668,auction_00012429,28,37419830,property_46,2,20121007
user_00449,auction_00012430,50008168,23905899,property_88,3,20150111
user_00428,auction_00012431,28,73584629,property_92,1,20140328
user_00868,auction_00012432,50008168,13309323,property_79,11,20140610
user_00427,auction_00012433,38,77887931,property_97,11,20120117
user_00421,auction_00012434,38,69567958,property_7,2,20130123
user_00322,auction_00012435,50008168,62440731,property_93,2,20130923
user_00913,auction_00012436,50022520,17469640,property_65,1,20150507
user_00680,auction_00012437,50022520,26349251,property_34,1,20141205
user_00166,auction_00012438,28,50255085,property_13,11,20120918
user_00597,auction_00012439,50008168,64298766,property_75,2,20130707
user_00957,auction_00012440,50014815,74923735,property_83,1,20140330
user_00649,auction_00012441,50022520,34701959,property_37,1,20150128
user_00461,auction_00012442,50022520,41531482,property_82,5,20150502
user_00459,auction_00012443,38,83379415,property_60,2,20150716
user_00189,auction_00012444,50022520,44933052,property_68,1,20151014
user_00464,auction_00012445,50022520,92243262,property_43,2,20140425
user_00912,auction_00012446,50022520,68939010,property_47,1,20140916
user_00379,auction_00012447,50008168,98336648,property_2,1,20150825
user_00002,auction_00012448,50008168,92833614,property_81,1,20120404
user_00618,auction_00012449,38,26535158,property_16,3,20120912
user_00364,auction_00012450,28,68029531,property_10,11,20140321
user_00072,auction_00012451,50022520,29628855,property_27,2,20140126
user_00427,auction_00012452,28,95388938,property_57,1,20140214
user_00638,auction_00012453,50008168,12906871,property_44,1,20121118
user_00170,auction_00012454,50022520,34804490,property_29,2,20141016
user_00205,auction_00012455,28,29016797,property_44,5,20141002
user_00825,auction_00012456,28,98243507,property_68,2,20151101
user_00337,auction_00012457,50014815,42303777,property_22,2,20130827
user_00999,auction_00012458,50008168,32921098,property_91,1,20120401
user_00472,auction_00012459,38,78654380,property_16,2,20121119
user_00195,auction_00012460,38,83374285,property_3,4,20120508
user_00670,auction_00012461,50014815,36890661,property_61,5,20140115
user_00653,auction_00012462,28,73908898,property_22,11,20141015
user_00275,auction_00012463,50014815,74487117,property_72,1,20120927
user_00007,auction_00012464,50014815,48927998,property_68,2,20130226
user_00905,auction_00012465,50008168,48849191,property_87,3,20120626
user_00979,auction_00012466,50022520,99595102,property_57,3,20121029
user_00566,auction_00012467,28,23424414,property_67,1,20131022
user_00616,auction_00012468,38,89022539,property_96,3,20121030
user_00854,auction_00012469,38,76164526,property_1,5,20130714
user_00850,auction_00012470,50014815,59303460,property_61,2,20130102
user_00573,auction_00012471,50014815,99617131,property_18,4,20130219
user_00599,auction_00012472,50014815,46934215,property_100,11,20131127
user_00770,auction_00012473,28,62504528,property_60,5,20121106
user_00178,auction_00012474,50014815,61783989,property_77,11,20131130
user_00242,auction_00012475,50014815,24406372,property_98,11,20140310
user_00203,auction_00012476,50022520,72272153,property_8,1,20120310
user_00543,auction_00012477,28,65954896,property_92,1,20120102
user_00801,auction_00012478,50008168,67020114,property_30,1,20141203
user_00462,auction_00012479,50008168,29886575,property_60,2,20131019
user_00080,auction_00012480,50022520,13754158,property_15,11,20141206
user_00523,auction_00012481,38,48040286,property_54,3,20150622
user_00417,auction_00012482,50008168,71348545,property_14,3,20130924
user_00766,auction_00012483,28,26123105,property_55,2,20150514
user_00384,auction_00012484,38,85726861,property_4,5,20140310
user_00391,auction_00012485,50014815,62268329,property_71,2,20120508
user_00896,auction_00012486,28,11479031,property_89,1,20140715
user_00799,auction_00012487,38,87918501,property_66,2,20130103
user_00688,auction_00012488,50008168,50635970,property_15,2,20120809
user_00126,auction_00012489,50014815,14574615,property_100,1,20140111
user_00494,auction_00012490,50014815,96585062,property_79,1,20120425
user_00047,auction_00012491,28,97298206,property_61,3,20131126
user_00718,auction_00012492,50014815,98206742,property_20,1,20121103
user_00476,auction_00012493,38,93198410,property_17,1,20120117
user_00949,auction_00012494,50022520,69657013,property_26,1,20150705
user_00619,auction_00012495,50008168,15721942,property_87,4,20140107
user_00464,auction_00012496,28,57610634,property_77,4,20130411
user_00787,auction_00012497,50022520,28697002,property_98,11,20131107
user_00849,auction_00012498,50022520,72801428,property_76,1,20130211
user_00123,auction_00012499,28,71518719,property_82,3,20120628
user_00474,auction_00012500,38,47165431,property_50,3,20130120
user_00134,auction_00012501,50008168,11224073,property_33,1,20120831
user_00619,auction_00012502,28,31248616,property_62,3,20141120
user_00817,auction_00012503,50022520,58016078,property_63,4,20130711
user_00841,auction_00012504,50022520,77194545,property_100,5,20140130
user_00562,auction_00012505,28,77539115,property_16,4,20140427
user_00849,auction_00012506,50022520,38290431,property_69,1,20120204
user_00607,auction_00012507,28,56819717,property_26,4,20131105
user_00780,auction_00012508,28,80471776,property_63,1,20150608
user_00023,auction_00012509,50008168,62428709,property_44,3,20150701
user_00566,auction_00012510,28,78859755,property_30,2,20130415
user_00886,auction_00012511,50022520,18424279,property_6,3,20130813
user_00766,auction_00012512,50014815,33420574,property_58,4,20150921
user_00965,auction_00012513,50008168,98035991,property_54,11,20121101
user_00235,auction_00012514,50022520,30320928,property_72,3,20130511
user_00996,auction_00012515,50022520,57226789,property_14,11,20121102
user_00059,auction_00012516,50008168,98037888,property_1,2,20120916
user_00164,auction_00012517,50008168,85584413,property_24,4,20151227
user_00771,auction_00012518,50022520,55538877,property_37,3,20120910
user_00826,auction_00012519,50014815,71670595,property_71,11,20120114
user_00216,auction_00012520,38,28795756,property_2,4,20150523
user_00183,auction_00012521,50022520,47358181,property_87,11,20120623
user_00569,auction_00012522,50008168,98374850,property_93,3,20121027
user_00657,auction_00012523,28,50658560,property_92,1,20150331
user_00935,auction_00012524,28,62872219,property_71,1,20130708
user_00090,auction_00012525,50008168,19155005,property_47,5,20130612
user_00964,auction_00012526,50008168,96588420,property_46,3,20130408
user_00311,auction_00012527,38,74927109,property_60,1,20120811
user_00557,auction_00012528,50008168,60536025,property_65,1,20130721
user_00972,auction_00012529,28,73317523,property_5,1,20151201
user_00257,auction_00012530,50014815,91314709,property_2,3,20150805
user_00533,auction_00012531,50008168,98445699,property_22,1,20120602
user_00979,auction_00012532,38,34209460,property_84,3,20130729
user_00533,auction_00012533,50014815,87314639,property_33,4,20120304
user_00052,auction_00012534,38,78045733,property_86,3,20150107
user_00338,auction_00012535,50014815,98436745,property_38,2,20140921
user_00171,auction_00012536,50008168,80522545,property_25,11,20141114
user_00948,auction_00012537,28,44792727,property_99,2,20130331
user_00067,auction_00012538,50014815,27370722,property_18,5,20130627
user_00625,auction_00012539,50022520,53496826,property_28,4,20151123
user_00300,auction_00012540,38,89034390,property_51,2,20130207
user_00672,auction_00012541,50014815,87943552,property_24,1,20151026
user_00778,auction_00012542,38,56720549,property_21,4,20150724
user_00832,auction_00012543,28,88449352,property_16,4,20140811
user_00232,auction_00012544,38,92876094,property_51,3,20140913
user_00975,auction_00012545,38,64193609,property_75,3,20150426
user_00837,auction_00012546,50022520,19069088,property_5,4,20150119
user_00068,auction_00012547,38,16030286,property_50,1,20121105
user_00506,auction_00012548,50014815,13962354,property_78,1,20151112
user_00028,auction_00012549,38,31364734,property_86,2,20130914
user_00949,auction_00012550,50008168,41098826,property_98,3,20120402
user_00628,auction_00012551,38,22957438,property_49,11,20121031
user_00051,auction_00012552,50008168,99289816,property_71,11,20120716
user_00693,auction_00012553,38,24256665,property_46,5,20120823
user_00260,auction_00012554,38,77032883,property_59,2,20140524
user_00591,auction_00012555,50014815,73943071,property_34,3,20141223
user_00785,auction_00012556,50008168,53440826,property_51,5,20121028
user_00620,auction_00012557,50008168,41076043,property_86,5,20130412
user_00963,auction_00012558,50022520,41758221,property_61,3,20120708
user_00586,auction_00012559,38,24150817,property_3,2,20130320
user_00687,auction_00012560,38,33353610,property_50,1,20141004
user_00184,auction_00012561,50014815,61550809,property_57,2,20150629
user_00023,auction_00012562,50022520,66378982,property_88,1,20150304
user_00786,auction_00012563,50022520,18639582,property_88,2,20151027
user_00129,auction_00012564,50014815,18311653,property_46,11,20141124
user_00291,auction_00012565,50008168,92128314,property_9,11,20120614
user_00832,auction_00012566,28,43619373,property_56,1,20141025
user_00501,auction_00012567,50014815,25364411,property_80,3,20120811
user_00186,auction_00012568,50008168,15022195,property_89,3,20150830
user_00479,auction_00012569,50022520,19782015,property_16,1,20120201
user_00571,auction_00012570,50014815,69260945,property_32,1,20120328
user_00492,auction_00012571,28,60240663,property_74,11,20151026
user_00513,auction_00012572,38,91407521,property_47,5,20150306
user_00643,auction_00012573,50014815,94730853,property_90,4,20140223
user_00067,auction_00012574,28,13953980,property_96,2,20121104
user_00805,auction_00012575,28,33362909,property_19,4,20130928
user_00467,auction_00012576,50014815,53105260,property_12,4,20121129
user_00285,auction_00012577,50008168,24450015,property_42,3,20140416
user_00601,auction_00012578,50014815,70332161,property_8,1,20131205
user_00417,auction_00012579,50022520,60684499,property_95,1,20140806
user_00100,auction_00012580,28,27880034,property_15,2,20141129
user_00189,auction_00012581,28,95549812,property_53,2,20150616
user_00989,auction_00012582,38,87011402,property_39,1,20140610
user_00890,auction_00012583,28,84687900,property_19,5,20130320
user_00858,auction_00012584,38,36807901,property_50,1,20151023
user_00388,auction_00012585,28,36268818,property_10,3,20131111
user_00241,auction_00012586,28,43889297,property_1,2,20140110
user_00782,auction_00012587,50014815,75914731,property_62,2,20141029
user_00731,auction_00012588,50014815,68722249,property_2,3,20140827
user_00417,auction_00012589,50022520,48398260,property_28,2,20140713
user_00918,auction_00012590,50008168,40265633,property_26,5,20130801
user_00176,auction_00012591,50022520,37003632,property_47,11,20131211
user_00387,auction_00012592,28,31755295,property_6,3,20120918
user_00471,auction_00012593,50022520,68258950,property_84,1,20140504
user_00853,auction_00012594,50014815,80938021,property_67,11,20130312
user_00233,auction_00012595,28,35809507,property_99,2,20151209
user_00663,auction_00012596,28,21545180,property_34,1,20130907
user_00452,auction_00012597,50022520,88129206,property_21,3,20141025
user_00277,auction_00012598,38,13253847,property_37,1,20141206
user_00229,auction_00012599,50008168,94438474,property_28,2,20141227
user_00171,auction_00012600,50022520,99745791,property_90,2,20121021
user_00735,auction_00012601,50022520,22912566,property_96,4,20130204
user_00213,auction_00012602,50008168,37318624,property_89,1,20141008
user_00282,auction_00012603,28,14461288,property_15,3,20150707
user_00041,auction_00012604,28,28865991,property_80,1,20121101
user_00122,auction_00012605,38,10702802,property_69,5,20131006
user_00227,auction_00012606,50022520,58259460,property_29,1,20130928
user_00294,auction_00012607,50008168,64764506,property_74,1,20130828
user_00600,auction_00012608,50022520,86275267,property_18,1,20130115
user_00267,auction_00012609,50014815,83360838,property_37,4,20120919
user_00541,auction_00012610,50022520,19658994,property_70,2,20150802
user_00759,auction_00012611,50022520,55729498,property_38,1,20131021
user_00828,auction_00012612,50014815,34871129,property_65,3,20130218
user_00451,auction_00012613,50014815,96198970,property_9,4,20131031
user_00449,auction_00012614,50008168,80887697,property_29,5,20120827
user_00756,auction_00012615,28,76595544,property_4,2,20120518
user_00061,auction_00012616,38,35519742,property_2,1,20140812
user_00502,auction_00012617,50014815,37846793,property_39,1,20141214
user_00147,auction_00012618,28,86553774,property_14,4,20151023
user_00686,auction_00012619,50008168,73583349,property_95,3,20150214
user_00945,auction_00012620,50022520,77222987,property_55,2,20130117
user_00790,auction_00012621,50008168,57258874,property_77,3,20150207
user_00334,auction_00012622,50008168,57846632,property_10,2,20120221
user_00881,auction_00012623,50014815,93010827,property_2,2,20131109
user_00953,auction_00012624,38,84987083,property_41,2,20120404
user_00891,auction_00012625,50014815,28505072,property_30,3,20130526
user_00142,auction_00012626,50022520,19013348,property_6,3,20130530
user_00044,auction_00012627,50014815,68905216,property_19,11,20131119
user_00144,auction_00012628,50022520,67379655,property_13,11,20140118
user_00865,auction_00012629,50014815,93949256,property_48,5,20130416
user_00333,auction_00012630,38,60481733,property_10,11,20150208
user_00998,auction_00012631,28,19511690,property_49,1,20141215
user_00497,auction_00012632,38,86390345,property_61,3,20130117
user_00396,auction_00012633,50014815,20488284,property_93,1,20141112
user_00055,auction_00012634,50008168,27071472,property_47,4,20140824
user_00307,auction_00012635,28,79423699,property_98,2,20121121
user_00870,auction_00012636,50008168,50027348,property_92,4,20120115
user_00423,auction_00012637,38,23544314,property_71,4,20130620
user_00417,auction_00012638,28,25827960,property_50,2,20140622
user_00673,auction_00012639,50014815,76936024,property_90,2,20140323
user_00797,auction_00012640,50008168,40947052,property_38,2,20140826
user_00325,auction_00012641,50014815,16909395,property_52,3,20140610
user_00710,auction_00012642,50022520,90730565,property_92,3,20140216
user_00671,auction_00012643,28,82549785,property_32,1,20140214
user_00080,auction_00012644,50008168,54415303,property_30,3,20151222
user_00031,auction_00012645,38,13025600,property_86,1,20120331
user_00985,auction_00012646,38,40067619,property_79,5,20141226
user_00112,auction_00012647,38,48909246,property_43,1,20120920
user_00558,auction_00012648,38,43739900,property_30,5,20150111
user_00865,auction_00012649,50008168,62402145,property_40,2,20150123
user_00717,auction_00012650,50022520,58037222,property_71,11,20141011
user_00564,auction_00012651,38,19120472,property_12,4,20130904
user_00650,auction_00012652,38,31188015,property_12,5,20131019
user_00472,auction_00012653,38,48663966,property_1,5,20151218
user_00074,auction_00012654,50022520,20036415,property_42,3,20151127
user_00553,auction_00012655,28,81729149,property_3,11,20141022
user_00479,auction_00012656,38,87222958,property_16,1,20140703
user_00589,auction_00012657,38,42399944,property_98,4,20120610
user_00387,auction_00012658,38,79492537,property_36,3,20150924
user_00699,auction_00012659,28,92040231,property_64,2,20120921
user_00882,auction_00012660,38,77115173,property_54,3,20120423
user_00564,auction_00012661,28,51908052,property_34,11,20150705
user_00930,auction_00012662,28,63582355,property_99,1,20140825
user_00433,auction_00012663,50014815,93033115,property_20,2,20131003
user_00412,auction_00012664,50014815,17603192,property_63,4,20130301
user_00467,auction_00012665,38,83275043,property_65,2,20120527
user_00599,auction_00012666,50008168,24881319,property_75,11,20151101
user_00621,auction_00012667,50014815,88218402,property_55,2,20130316
user_00992,auction_00012668,50014815,73213691,property_16,2,20140309
user_00909,auction_00012669,50008168,45306385,property_41,11,20150211
user_00737,auction_00012670,50022520,97675315,property_61,5,20140107
user_00994,auction_00012671,38,14023583,property_32,1,20150522
user_00993,auction_00012672,50022520,14331840,property_71,3,20130123
user_00248,auction_00012673,50022520,55371664,property_44,1,20120729
user_00581,auction_00012674,28,66560115,property_42,2,20140130
user_00120,auction_00012675,28,45014869,property_96,1,20151223
user_00067,auction_00012676,38,36912165,property_98,1,20121006
user_00573,auction_00012677,50008168,54901365,property_15,1,20140322
user_00956,auction_00012678,28,17971455,property_18,11,20120919
user_00327,auction_00012679,50014815,28695003,property_70,3,20120714
user_00920,auction_00012680,38,37411730,property_99,3,20150906
user_00703,auction_00012681,50022520,83428820,property_10,1,20150903
user_00470,auction_00012682,38,54239393,property_58,4,20120311
user_00493,auction_00012683,28,99031467,property_64,5,20140911
user_00701,auction_00012684,50008168,18365590,property_43,1,20130828
user_00663,auction_00012685,50022520,41624005,property_13,2,20151228
user_00286,auction_00012686,50008168,76243846,property_18,3,20120617
user_00956,auction_00012687,38,19786069,property_30,1,20130610
user_00914,auction_00012688,50008168,85679497,property_76,3,20130623
user_00608,auction_00012689,50008168,91873043,property_48,4,20130326
user_00312,auction_00012690,38,14746217,property_98,4,20120108
user_00309,auction_00012691,50022520,56418606,property_73,11,20150725
user_00775,auction_00012692,50008168,19497661,property_64,11,20120906
user_00097,auction_00012693,50008168,65866810,property_65,4,20120201
user_00965,auction_00012694,38,90282015,property_13,3,20140304
user_00113,auction_00012695,50014815,92199318,property_44,3,20120616
user_00988,auction_00012696,50008168,20817074,property_47,1,20130722
user_00637,auction_00012697,28,84011044,property_34,1,20130809
user_00456,auction_00012698,50022520,74259620,property_20,2,20131229
user_00463,auction_00012699,50008168,27376441,property_49,5,20121018
user_00948,auction_00012700,38,46307023,property_82,2,20150425
user_00132,auction_00012701,28,15602379,property_6,2,20150508
user_00930,auction_00012702,38,23966860,property_98,3,20140221
user_00965,auction_00012703,50008168,14778162,property_86,3,20130918
user_00929,auction_00012704,28,76652083,property_77,2,20131222
user_00121,auction_00012705,50022520,78129491,property_60,2,20151220
user_00197,auction_00012706,50022520,40231877,property_21,4,20140802
user_00806,auction_00012707,50022520,97286750,property_30,2,20130930
user_00482,auction_00012708,50014815,57010790,property_94,2,20130709
user_00634,auction_00012709,38,67917038,property_50,5,20130223
user_00794,auction_00012710,50008168,74101392,property_3,2,20130313
user_00897,auction_00012711,28,50724121,property_20,3,20120521
user_00772,auction_00012712,38,40568777,property_38,2,20150503
user_00039,auction_00012713,50008168,12878065,property_38,5,20150608
user_00566,auction_00012714,50014815,17429830,property_56,4,20140907
user_00512,auction_00012715,50008168,13537149,property_98,4,20120717
user_00474,auction_00012716,38,36330066,property_95,11,20120907
user_00161,auction_00012717,50008168,81697212,property_48,11,20151031
user_00289,auction_00012718,28,91623020,property_99,1,20140112
user_00200,auction_00012719,50014815,60920647,property_36,5,20130409
user_00788,auction_00012720,28,12428651,property_55,4,20130410
user_00528,auction_00012721,50014815,84154752,property_99,1,20130512
user_00917,auction_00012722,50014815,74716210,property_60,11,20130720
user_00685,auction_00012723,50008168,16998168,property_60,1,20150404
user_00503,auction_00012724,28,61959009,property_19,2,20140712
user_00248,auction_00012725,50014815,60630659,property_5,2,20121203
user_00383,auction_00012726,50014815,26809078,property_46,4,20150628
user_00218,auction_00012727,50008168,67675860,property_9,3,20140604
user_00087,auction_00012728,38,67288633,property_57,11,20150614
user_00082,auction_00012729,38,83758671,property_14,2,20140815
user_00062,auction_00012730,50022520,28491234,property_4,5,20120228
user_00799,auction_00012731,50022520,25513314,property_59,3,20120707
user_00500,auction_00012732,50014815,68781037,property_27,1,20120221
user_00042,auction_00012733,38,25836692,property_8,3,20120403
user_00012,auction_00012734,50014815,92631573,property_65,2,20130225
user_00833,auction_00012735,28,59353022,property_60,2,20150720
user_00746,auction_00012736,38,57216333,property_16,3,20130911
user_00841,auction_00012737,38,35990676,property_47,5,20130408
user_00643,auction_00012738,38,56053543,property_50,1,20130826
user_00115,auction_00012739,50022520,68589370,property_34,1,20130909
user_00218,auction_00012740,50008168,17774227,property_97,1,20150513
user_00649,auction_00012741,50008168,41966664,property_84,4,20150513
user_00106,auction_00012742,50022520,41142999,property_62,2,20141013
user_00691,auction_00012743,50022520,22346797,property_69,3,20140116
user_00528,auction_00012744,50022520,89002900,property_83,1,20151228
user_00472,auction_00012745,50008168,11348841,property_97,11,20150116
user_00754,auction_00012746,50014815,40484320,property_30,4,20151206
user_00846,auction_00012747,50022520,65440710,property_62,11,20131229
